File,MAE
traindata1/E1.csv,16.203469525007318
traindata1/E2.csv,16.032631135256114
traindata1/E3.csv,16.027545602650413
traindata1/E4.csv,16.081750528251575
traindata1/E5.csv,16.105559113099204
traindata1/E6.csv,15.854271079707532
traindata1/E7.csv,15.855545717225782
traindata1/E8.csv,15.881308562452372
traindata1/E9.csv,15.969784310500774
traindata1/E10.csv,15.872383580017054
traindata1/E11.csv,15.823004227638803
traindata1/E12.csv,15.81119226179609
traindata1/E13.csv,16.002745812465715
traindata1/E14.csv,15.879388217969012
traindata1/E15.csv,15.841170243697606
traindata1/E16.csv,15.856202218757982
traindata1/E17.csv,2.4349937583235435
traindata1/E18.csv,0.37579936026778316
traindata1/E19.csv,0.36918927145167135
traindata1/E20.csv,0.3669502240448048
traindata1/E21.csv,2.266734780268354
traindata1/E22.csv,0.220470967812245
traindata1/E23.csv,0.2144156456046725
traindata1/E24.csv,0.21230750334848067
traindata1/E25.csv,2.279248254812905
traindata1/E26.csv,0.20771660674263953
traindata1/E27.csv,0.20198018849469543
traindata1/E28.csv,0.19994465888297525
traindata1/E29.csv,1.77172118398575
traindata1/E30.csv,0.20308160682046866
traindata1/E31.csv,0.19745930529667638
traindata1/E32.csv,0.1954127479381393
traindata1/E33.csv,2.6065157792480207
traindata1/E34.csv,0.36098349224745435
traindata1/E35.csv,0.354373100704545
traindata1/E36.csv,0.35221407138361527
traindata1/E37.csv,2.3521218263996806
traindata1/E38.csv,0.20567396754079184
traindata1/E39.csv,0.19965117867356774
traindata1/E40.csv,0.19760929879947192
traindata1/E41.csv,2.0323847435622966
traindata1/E42.csv,0.19288394391297
traindata1/E43.csv,0.18720503612511993
traindata1/E44.csv,0.1851492409925257
traindata1/E45.csv,1.539954897648452
traindata1/E46.csv,0.18823106425006603
traindata1/E47.csv,0.18267491257253388
traindata1/E48.csv,0.18064460483958122
traindata1/E49.csv,2.4052930320308867
traindata1/E50.csv,0.356780986166345
traindata1/E51.csv,0.35019716460574324
traindata1/E52.csv,0.34796449859137557
traindata1/E53.csv,2.5878188090246725
traindata1/E54.csv,0.2014504446369502
traindata1/E55.csv,0.19546474403340405
traindata1/E56.csv,0.1933273706188715
traindata1/E57.csv,2.2492604734372486
traindata1/E58.csv,0.18870582051443544
traindata1/E59.csv,0.18300769555001678
traindata1/E60.csv,0.18094498055507477
traindata1/E61.csv,1.8195506101223522
traindata1/E62.csv,0.18404821055971005
traindata1/E63.csv,0.17847087807099793
traindata1/E64.csv,0.17644607564788797
traindata1/E65.csv,15.980447704192201
traindata1/E66.csv,15.735624204847593
traindata1/E67.csv,15.748383222809796
traindata1/E68.csv,15.754928452526176
traindata1/E69.csv,2.630830887600503
traindata1/E70.csv,4.281391061858259
traindata1/E71.csv,4.352165580219173
traindata1/E72.csv,4.528741903745831
traindata1/E73.csv,2.619269419413449
traindata1/E74.csv,3.8577941241635427
traindata1/E75.csv,4.517619360841962
traindata1/E76.csv,4.30066796378572
traindata1/E77.csv,2.592782870607106
traindata1/E78.csv,3.9032019927867663
traindata1/E79.csv,3.850540930685737
traindata1/E80.csv,3.792299245857497
traindata1/E81.csv,2.4319778665177036
traindata1/E82.csv,0.21506204533217005
traindata1/E83.csv,0.20842685337806718
traindata1/E84.csv,0.20613893125560723
traindata1/E85.csv,2.530502657634253
traindata1/E86.csv,0.07970435317085661
traindata1/E87.csv,0.07698702275853975
traindata1/E88.csv,0.07591735350386555
traindata1/E89.csv,1.934114413678118
traindata1/E90.csv,0.07751595450715212
traindata1/E91.csv,0.0757070049519101
traindata1/E92.csv,0.07493748323067648
traindata1/E93.csv,1.6109235192475821
traindata1/E94.csv,0.07687653939271025
traindata1/E95.csv,0.0756026344398478
traindata1/E96.csv,0.07489598250511814
traindata1/E97.csv,2.416043461714699
traindata1/E98.csv,0.200939024697105
traindata1/E99.csv,0.19439808247812773
traindata1/E100.csv,0.19215760650234184
traindata1/E101.csv,2.0225967284601207
traindata1/E102.csv,0.07311417864605887
traindata1/E103.csv,0.07170509403463365
traindata1/E104.csv,0.07105293193449402
traindata1/E105.csv,1.9547498916886803
traindata1/E106.csv,0.0729698034559938
traindata1/E107.csv,0.07161012400073308
traindata1/E108.csv,0.0709491215914834
traindata1/E109.csv,1.6932472758349761
traindata1/E110.csv,0.07284391058131742
traindata1/E111.csv,0.07152411279990292
traindata1/E112.csv,0.0707792542866702
traindata1/E113.csv,2.263120965961268
traindata1/E114.csv,0.19694941266049118
traindata1/E115.csv,0.19036442321125324
traindata1/E116.csv,0.1881608181932167
traindata1/E117.csv,2.166163996809325
traindata1/E118.csv,0.07182246158574507
traindata1/E119.csv,0.07057638557648149
traindata1/E120.csv,0.06989122400555706
traindata1/E121.csv,1.7554178989090252
traindata1/E122.csv,0.07171904821506686
traindata1/E123.csv,0.07046155544352173
traindata1/E124.csv,0.06968846136652337
traindata1/E125.csv,1.776253383680682
traindata1/E126.csv,0.07159159219854996
traindata1/E127.csv,0.07035302195736501
traindata1/E128.csv,0.06959315792764326
traindata1/E129.csv,15.797752158880732
traindata1/E130.csv,13.247682216720264
traindata1/E131.csv,13.263214008076531
traindata1/E132.csv,13.192470621228626
traindata1/E133.csv,4.273430638898321
traindata1/E134.csv,4.030870287427614
traindata1/E135.csv,4.026360878734781
traindata1/E136.csv,4.010502255302017
traindata1/E137.csv,4.269396879453299
traindata1/E138.csv,4.026430030953323
traindata1/E139.csv,3.9876149458226697
traindata1/E140.csv,4.004982238750419
traindata1/E141.csv,4.4072439268712085
traindata1/E142.csv,4.051914565339532
