File,DTW Distance
traindata1/E1.csv,77.6170807875417
traindata1/E2.csv,76.95263161669595
traindata1/E3.csv,76.91590025202781
traindata1/E4.csv,77.1704375563759
traindata1/E5.csv,77.41257965735531
traindata1/E6.csv,76.29708876480059
traindata1/E7.csv,76.31053318452332
traindata1/E8.csv,76.45635987362539
traindata1/E9.csv,76.73650654250993
traindata1/E10.csv,76.42226794234942
traindata1/E11.csv,76.17822432153095
traindata1/E12.csv,76.11191526852261
traindata1/E13.csv,76.91077240249837
traindata1/E14.csv,76.46137898202798
traindata1/E15.csv,76.2626508050543
traindata1/E16.csv,76.34965818929112
traindata1/E17.csv,11.402389213449739
traindata1/E18.csv,1.3491463609710261
traindata1/E19.csv,1.314752246895238
traindata1/E20.csv,1.3028125711397311
traindata1/E21.csv,10.844287212491698
traindata1/E22.csv,0.8012664404958402
traindata1/E23.csv,0.7741113660216049
traindata1/E24.csv,0.7644765979848694
traindata1/E25.csv,10.953977163951738
traindata1/E26.csv,0.7608269915500897
traindata1/E27.csv,0.7356842255077815
traindata1/E28.csv,0.7266510713222402
traindata1/E29.csv,8.25495898601475
traindata1/E30.csv,0.746167294093994
traindata1/E31.csv,0.7217913740890133
traindata1/E32.csv,0.7127175440604739
traindata1/E33.csv,12.323894150186845
traindata1/E34.csv,1.282047051985234
traindata1/E35.csv,1.2485281689769514
traindata1/E36.csv,1.2373029425546536
traindata1/E37.csv,11.304696831141891
traindata1/E38.csv,0.7380028106508735
traindata1/E39.csv,0.7128984499212746
traindata1/E40.csv,0.7040458723368495
traindata1/E41.csv,9.633794415109039
traindata1/E42.csv,0.6995708132543993
traindata1/E43.csv,0.6763440959960977
traindata1/E44.csv,0.6676351484742538
traindata1/E45.csv,7.0151186310882165
traindata1/E46.csv,0.6855692774812864
traindata1/E47.csv,0.663091619590418
traindata1/E48.csv,0.6547981124953557
traindata1/E49.csv,11.248682377279975
traindata1/E50.csv,1.2633395545282515
traindata1/E51.csv,1.230333380455317
traindata1/E52.csv,1.2187705379695721
traindata1/E53.csv,12.572363211314993
traindata1/E54.csv,0.7209780021347947
traindata1/E55.csv,0.6964678796676127
traindata1/E56.csv,0.6875220518799394
traindata1/E57.csv,10.799459180352457
traindata1/E58.csv,0.6833390890774265
traindata1/E59.csv,0.6603743018982414
traindata1/E60.csv,0.6520030197558161
traindata1/E61.csv,8.515882724680266
traindata1/E62.csv,0.6695130879485682
traindata1/E63.csv,0.6474820164808306
traindata1/E64.csv,0.6392665070069843
traindata1/E65.csv,76.79749018054446
traindata1/E66.csv,75.73925268900531
traindata1/E67.csv,75.82417887315765
traindata1/E68.csv,75.8591177273676
traindata1/E69.csv,11.264185280550183
traindata1/E70.csv,19.53725679065939
traindata1/E71.csv,19.893904462372134
traindata1/E72.csv,20.767845833118702
traindata1/E73.csv,11.225028496053389
traindata1/E74.csv,17.463464579585697
traindata1/E75.csv,20.72695425907877
traindata1/E76.csv,19.658339522768976
traindata1/E77.csv,11.101193387907843
traindata1/E78.csv,17.69323944349602
traindata1/E79.csv,17.44015616466563
traindata1/E80.csv,17.155073771267
traindata1/E81.csv,11.707217113575128
traindata1/E82.csv,0.7833637809211537
traindata1/E83.csv,0.7546319562465117
traindata1/E84.csv,0.7444176357616172
traindata1/E85.csv,12.61676551957356
traindata1/E86.csv,0.3823294034393201
traindata1/E87.csv,0.3623545512384589
traindata1/E88.csv,0.35555499757867587
traindata1/E89.csv,9.45768910724134
traindata1/E90.csv,0.35159240522884133
traindata1/E91.csv,0.3347524167906023
traindata1/E92.csv,0.3288348713943912
traindata1/E93.csv,7.740668703064522
traindata1/E94.csv,0.3404717306435459
traindata1/E95.csv,0.3243659343575702
traindata1/E96.csv,0.31897394122561656
traindata1/E97.csv,11.628060641889595
traindata1/E98.csv,0.7203976238407938
traindata1/E99.csv,0.6936782950015998
traindata1/E100.csv,0.6846742695309305
traindata1/E101.csv,9.883511364183112
traindata1/E102.csv,0.3299362060817347
traindata1/E103.csv,0.3149951809682462
traindata1/E104.csv,0.3107360562308759
traindata1/E105.csv,9.573751062889196
traindata1/E106.csv,0.30499974401976776
traindata1/E107.csv,0.29129373962133076
traindata1/E108.csv,0.28598037180520797
traindata1/E109.csv,8.19205504862193
traindata1/E110.csv,0.29685877823407225
traindata1/E111.csv,0.2823144391160042
traindata1/E112.csv,0.2772223684663465
traindata1/E113.csv,10.807364026710816
traindata1/E114.csv,0.7032700455026014
traindata1/E115.csv,0.6772784039299
traindata1/E116.csv,0.6681834062969193
traindata1/E117.csv,10.663774542573494
traindata1/E118.csv,0.3171835321166514
traindata1/E119.csv,0.3042031974981442
traindata1/E120.csv,0.2982242759538458
traindata1/E121.csv,8.502931461584872
traindata1/E122.csv,0.29515937056326946
traindata1/E123.csv,0.280525354795582
traindata1/E124.csv,0.27561247989642224
traindata1/E125.csv,8.63877821235868
traindata1/E126.csv,0.2862562892996073
traindata1/E127.csv,0.2722941250297189
traindata1/E128.csv,0.2677564710726686
traindata1/E129.csv,75.9350848342206
traindata1/E130.csv,63.523128692620006
traindata1/E131.csv,63.60682388730267
traindata1/E132.csv,63.26088816995685
traindata1/E133.csv,19.401032252013458
traindata1/E134.csv,18.339858143804236
traindata1/E135.csv,18.324360498185055
traindata1/E136.csv,18.248429330454652
traindata1/E137.csv,19.40064618763872
traindata1/E138.csv,18.334316542109544
traindata1/E139.csv,18.149468894475298
traindata1/E140.csv,18.23773595652155
traindata1/E141.csv,20.0873943825571
traindata1/E142.csv,18.46610280564415
traindata1/E143.csv,18.42860557768579
