File,RMSE
traindata1/E1.csv,19.51174845699614
traindata1/E2.csv,19.345812311282693
traindata1/E3.csv,19.3367471461326
traindata1/E4.csv,19.400451882249136
traindata1/E5.csv,19.4611880635436
traindata1/E6.csv,19.182288066890454
traindata1/E7.csv,19.185650765311618
traindata1/E8.csv,19.222030579476417
traindata1/E9.csv,19.292318482898434
traindata1/E10.csv,19.213478141663582
traindata1/E11.csv,19.15251222979655
traindata1/E12.csv,19.135985574687965
traindata1/E13.csv,19.33585087503866
traindata1/E14.csv,19.223253311092137
traindata1/E15.csv,19.173656122340496
traindata1/E16.csv,19.195357026565713
traindata1/E17.csv,2.9356967602006323
traindata1/E18.csv,0.3872989820569275
traindata1/E19.csv,0.3802631472264637
traindata1/E20.csv,0.3778969026204541
traindata1/E21.csv,2.797338712057424
traindata1/E22.csv,0.2389261545231492
traindata1/E23.csv,0.23250639533398607
traindata1/E24.csv,0.23027542302270734
traindata1/E25.csv,2.824150427564639
traindata1/E26.csv,0.22678456756838422
traindata1/E27.csv,0.22076743422604486
traindata1/E28.csv,0.2186369899178394
traindata1/E29.csv,2.1510523866341504
traindata1/E30.csv,0.22236244485481851
traindata1/E31.csv,0.21650170318542356
traindata1/E32.csv,0.2143497334486226
traindata1/E33.csv,3.1656948152180093
traindata1/E34.csv,0.3709089303497959
traindata1/E35.csv,0.36412239170082916
traindata1/E36.csv,0.36193453640215406
traindata1/E37.csv,2.9121974331116185
traindata1/E38.csv,0.22257386166648238
traindata1/E39.csv,0.21657345631428204
traindata1/E40.csv,0.21453723212777454
traindata1/E41.csv,2.4950016873909258
traindata1/E42.csv,0.21069753907439281
traindata1/E43.csv,0.20511408153285998
traindata1/E44.csv,0.20308611389140405
traindata1/E45.csv,1.8425948526762952
traindata1/E46.csv,0.20640342164209874
traindata1/E47.csv,0.20095892919950334
traindata1/E48.csv,0.1989868320195077
traindata1/E49.csv,2.8974756835491875
traindata1/E50.csv,0.366425474619584
traindata1/E51.csv,0.35974620416500314
traindata1/E52.csv,0.3574900148709404
traindata1/E53.csv,3.228380474854352
traindata1/E54.csv,0.21819137580691786
traindata1/E55.csv,0.21232341961865128
traindata1/E56.csv,0.21023912662755856
traindata1/E57.csv,2.785589511087183
traindata1/E58.csv,0.20647805809864214
traindata1/E59.csv,0.20096350542954428
traindata1/E60.csv,0.1989810712671095
traindata1/E61.csv,2.2160439458466596
traindata1/E62.csv,0.20222437588481165
traindata1/E63.csv,0.19685728388338591
traindata1/E64.csv,0.1949221334970861
traindata1/E65.csv,19.30750359711276
traindata1/E66.csv,19.042791073635644
traindata1/E67.csv,19.063952424303572
traindata1/E68.csv,19.072684891682243
traindata1/E69.csv,2.945807567889166
traindata1/E70.csv,5.001467055985192
traindata1/E71.csv,5.090313116697403
traindata1/E72.csv,5.308218091701745
traindata1/E73.csv,2.9357888371775824
traindata1/E74.csv,4.484410405622624
traindata1/E75.csv,5.297857175094383
traindata1/E76.csv,5.031368171616526
traindata1/E77.csv,2.904998940747013
traindata1/E78.csv,4.541587987482686
traindata1/E79.csv,4.478455558470925
traindata1/E80.csv,4.407405383522107
traindata1/E81.csv,3.0133569688606348
traindata1/E82.csv,0.2338922524446213
traindata1/E83.csv,0.22687318645254978
traindata1/E84.csv,0.22444698389351792
traindata1/E85.csv,3.236676313647033
traindata1/E86.csv,0.10858384743467944
traindata1/E87.csv,0.10370874373230571
traindata1/E88.csv,0.10197971169516513
traindata1/E89.csv,2.4472393968092434
traindata1/E90.csv,0.10133745302388544
traindata1/E91.csv,0.0972337706216046
traindata1/E92.csv,0.09574100986867243
traindata1/E93.csv,2.018419817350259
traindata1/E94.csv,0.09884944416879539
traindata1/E95.csv,0.09510670395552194
traindata1/E96.csv,0.09376151662817735
traindata1/E97.csv,2.993574735615055
traindata1/E98.csv,0.21787821245969283
traindata1/E99.csv,0.21132919746053358
traindata1/E100.csv,0.20914155064487558
traindata1/E101.csv,2.5545082982106946
traindata1/E102.csv,0.09592518834333205
traindata1/E103.csv,0.09225403546915609
traindata1/E104.csv,0.09110430994580497
traindata1/E105.csv,2.476140098603177
traindata1/E106.csv,0.09042855861164321
traindata1/E107.csv,0.08765945073682542
traindata1/E108.csv,0.08682977229385058
traindata1/E109.csv,2.130837265632779
traindata1/E110.csv,0.08874157696224777
traindata1/E111.csv,0.08636433417247254
traindata1/E112.csv,0.0856195089728798
traindata1/E113.csv,2.789021191862489
traindata1/E114.csv,0.21359549473928383
traindata1/E115.csv,0.20713440767511163
traindata1/E116.csv,0.20498465199051197
traindata1/E117.csv,2.749053166580265
traindata1/E118.csv,0.09307186825195093
traindata1/E119.csv,0.08984751331531711
traindata1/E120.csv,0.08884292691022606
traindata1/E121.csv,2.2089454792977596
traindata1/E122.csv,0.08820625776992214
traindata1/E123.csv,0.08589640718462224
traindata1/E124.csv,0.08515295021440548
traindata1/E125.csv,2.2423166895853264
traindata1/E126.csv,0.08682320647477985
traindata1/E127.csv,0.08487951138213039
traindata1/E128.csv,0.08426072811408655
traindata1/E129.csv,19.09188662456865
traindata1/E130.csv,15.98934926525671
traindata1/E131.csv,16.01026620144048
traindata1/E132.csv,15.923805649298039
traindata1/E133.csv,4.968581666128141
traindata1/E134.csv,4.702401915267036
traindata1/E135.csv,4.6984687454365535
traindata1/E136.csv,4.679519239463811
traindata1/E137.csv,4.968284603245604
traindata1/E138.csv,4.700807924843937
traindata1/E139.csv,4.654655534337976
traindata1/E140.csv,4.67662469964168
traindata1/E141.csv,5.139405656365854
traindata1/E142.csv,4.7335743165704285
